Spatial ID,Output DER Types,All Sectors,Act vs Sim,Output Periods,Incremental Count (Calibration),Cumulative Count (Calibration),Incremental MW-AC (Calibration),Cumulative MW-AC (Calibration)
92115,Solar PV,NonResidential,Simulated,31-Dec-2015,0.04443509,1.71725184
92116,Solar PV,NonResidential,Simulated,31-Dec-2015,0.00611637,0.44373149
92117,Solar PV,NonResidential,Simulated,31-Dec-2015,0.01021622,0.42353047
92118,Solar PV,NonResidential,Simulated,31-Dec-2015,0.03461663,1.08843429
92119,Solar PV,NonResidential,Simulated,31-Dec-2015,0.00832918,0.19140527
92120,Solar PV,NonResidential,Simulated,31-Dec-2015,0.02020155,1.72221881
92121,Solar PV,NonResidential,Simulated,31-Dec-2015,0.0613699,3.38196422
92122,Solar PV,NonResidential,Simulated,31-Dec-2015,0.01179998,0.69939413
92123,Solar PV,NonResidential,Simulated,31-Dec-2015,0.06323838,3.67301695
92124,Solar PV,NonResidential,Simulated,31-Dec-2015,0.01302644,0.68731326
92126,Solar PV,NonResidential,Simulated,31-Dec-2015,0.05424512,2.67680263
92127,Solar PV,NonResidential,Simulated,31-Dec-2015,0.05231733,2.86606892
92128,Solar PV,NonResidential,Simulated,31-Dec-2015,0.00756268,0.33768432
92129,Solar PV,NonResidential,Simulated,31-Dec-2015,0.00715373,0.33966639
92130,Solar PV,NonResidential,Simulated,31-Dec-2015,0.04989646,2.15015468
92131,Solar PV,NonResidential,Simulated,31-Dec-2015,0.02126824,1.68890442
92132,Solar PV,NonResidential,Simulated,31-Dec-2015,0.00000161,0.00005146
92136,Solar PV,NonResidential,Simulated,31-Dec-2015,0.01204687,0.10132297
92139,Solar PV,NonResidential,Simulated,31-Dec-2015,0.004305,0.07857632
92145,Solar PV,NonResidential,Simulated,31-Dec-2015,0.00010288,0.00188776
92152,Solar PV,NonResidential,Simulated,31-Dec-2015,0.0000003,0.00000946
92154,Solar PV,NonResidential,Simulated,31-Dec-2015,0.11020841,4.50928604
92158,Solar PV,NonResidential,Simulated,31-Dec-2015,0.00001995,0.00067968
92161,Solar PV,NonResidential,Simulated,31-Dec-2015,0.00000001,0.00000021
92173,Solar PV,NonResidential,Simulated,31-Dec-2015,0.01677669,1.44041283
92179,Solar PV,NonResidential,Simulated,31-Dec-2015,0.00102077,0.01203694
92182,Solar PV,NonResidential,Simulated,31-Dec-2015,0.00000144,0.05184623
92199,Solar PV,NonResidential,Simulated,31-Dec-2015,0.00002642,0.00090004
92536,Solar PV,NonResidential,Simulated,31-Dec-2015,0.00024577,0.01951498
92624,Solar PV,NonResidential,Simulated,31-Dec-2015,0.00004392,0.00126092
92629,Solar PV,NonResidential,Simulated,31-Dec-2015,0.00197129,0.07308873
92651,Solar PV,NonResidential,Simulated,31-Dec-2015,0.00044655,0.00631334
92653,Solar PV,NonResidential,Simulated,31-Dec-2015,0.01748505,0.26386319
92656,Solar PV,NonResidential,Simulated,31-Dec-2015,0.00936116,0.3139778
92672,Solar PV,NonResidential,Simulated,31-Dec-2015,0.08650228,3.25678878
92673,Solar PV,NonResidential,Simulated,31-Dec-2015,0.0249726,1.67871614
92674,Solar PV,NonResidential,Simulated,31-Dec-2015,0.0000004,0.00001293
92675,Solar PV,NonResidential,Simulated,31-Dec-2015,0.03842167,1.21102639
92676,Solar PV,NonResidential,Simulated,31-Dec-2015,0.00000117,0.00003269
92677,Solar PV,NonResidential,Simulated,31-Dec-2015,0.00306545,0.06283186
92679,Solar PV,NonResidential,Simulated,31-Dec-2015,0.00001017,0.00030528
92688,Solar PV,NonResidential,Simulated,31-Dec-2015,0.0177586,0.29411824
92690,Solar PV,NonResidential,Simulated,31-Dec-2015,0.00000073,0.00002354
92691,Solar PV,NonResidential,Simulated,31-Dec-2015,0.03453083,0.87217513
92692,Solar PV,NonResidential,Simulated,31-Dec-2015,0.00548277,0.37541519
92693,Solar PV,NonResidential,Simulated,31-Dec-2015,0.00000002,0.00000068
92694,Solar PV,NonResidential,Simulated,31-Dec-2015,0.00745644,0.33400314
92697,Solar PV,NonResidential,Simulated,31-Dec-2015,0,0.00000002
91901,Solar PV,NonResidential,Actual,31-Jan-2016,0,14,0,0.602307
91902,Solar PV,NonResidential,Actual,31-Jan-2016,0,3,0,0.202357
91905,Solar PV,NonResidential,Actual,31-Jan-2016,0,5,0,0.158287
91906,Solar PV,NonResidential,Actual,31-Jan-2016,0,6,0,0.621421
91910,Solar PV,NonResidential,Actual,31-Jan-2016,0,34,0,4.191673
91911,Solar PV,NonResidential,Actual,31-Jan-2016,0,19,0,2.976681
91913,Solar PV,NonResidential,Actual,31-Jan-2016,0,6,0,2.306372
91914,Solar PV,NonResidential,Actual,31-Jan-2016,0,3,0,0.778931
91915,Solar PV,NonResidential,Actual,31-Jan-2016,0,10,0,1.493249
91916,Solar PV,NonResidential,Actual,31-Jan-2016,0,2,0,0.023384
91917,Solar PV,NonResidential,Actual,31-Jan-2016,0,0
91931,Solar PV,NonResidential,Actual,31-Jan-2016,0,0
91932,Solar PV,NonResidential,Actual,31-Jan-2016,0,5,0,0.489829
91934,Solar PV,NonResidential,Actual,31-Jan-2016,0,0
91935,Solar PV,NonResidential,Actual,31-Jan-2016,0,9,0,0.052591
91941,Solar PV,NonResidential,Actual,31-Jan-2016,0,9,0,0.068592
91942,Solar PV,NonResidential,Actual,31-Jan-2016,0,24,0,2.711259
91945,Solar PV,NonResidential,Actual,31-Jan-2016,1,9,0.007576,0.093174
91948,Solar PV,NonResidential,Actual,31-Jan-2016,0,0
91950,Solar PV,NonResidential,Actual,31-Jan-2016,0,29,0,1.42947
91962,Solar PV,NonResidential,Actual,31-Jan-2016,0,0
91963,Solar PV,NonResidential,Actual,31-Jan-2016,0,0
91977,Solar PV,NonResidential,Actual,31-Jan-2016,0,4,0,0.143257
91978,Solar PV,NonResidential,Actual,31-Jan-2016,0,5,0,0.362912
91980,Solar PV,NonResidential,Actual,31-Jan-2016,0,2,0,0.0222
92003,Solar PV,NonResidential,Actual,31-Jan-2016,0,15,0,0.481188
92004,Solar PV,NonResidential,Actual,31-Jan-2016,0,12,0,1.375611
92007,Solar PV,NonResidential,Actual,31-Jan-2016,0,3,0,0.013104
92008,Solar PV,NonResidential,Actual,31-Jan-2016,6,18,0.14857,0.545881
92009,Solar PV,NonResidential,Actual,31-Jan-2016,0,21,0,2.142816
92010,Solar PV,NonResidential,Actual,31-Jan-2016,0,10,0,0.551476
92011,Solar PV,NonResidential,Actual,31-Jan-2016,0,11,0,0.526913
92014,Solar PV,NonResidential,Actual,31-Jan-2016,0,5,0,1.031905
92019,Solar PV,NonResidential,Actual,31-Jan-2016,1,7,0.009433,0.40997
92020,Solar PV,NonResidential,Actual,31-Jan-2016,0,47,0,1.844356
92021,Solar PV,NonResidential,Actual,31-Jan-2016,1,18,0.019899,0.673459
92024,Solar PV,NonResidential,Actual,31-Jan-2016,0,31,0,0.666143
92025,Solar PV,NonResidential,Actual,31-Jan-2016,1,43,0.039308,1.634955
92026,Solar PV,NonResidential,Actual,31-Jan-2016,0,19,0,0.852239
92027,Solar PV,NonResidential,Actual,31-Jan-2016,0,28,0,1.983484
92028,Solar PV,NonResidential,Actual,31-Jan-2016,4,55,0.037163,4.810291
92029,Solar PV,NonResidential,Actual,31-Jan-2016,1,21,0.163968,1.00571
92036,Solar PV,NonResidential,Actual,31-Jan-2016,0,7,0,0.036758
92037,Solar PV,NonResidential,Actual,31-Jan-2016,0,21,0,2.841604
92040,Solar PV,NonResidential,Actual,31-Jan-2016,0,12,0,0.370659
92054,Solar PV,NonResidential,Actual,31-Jan-2016,0,16,0,2.417138
92055,Solar PV,NonResidential,Actual,31-Jan-2016,0,1,0,1.892495
92056,Solar PV,NonResidential,Actual,31-Jan-2016,2,16,0.045379,2.663113
92057,Solar PV,NonResidential,Actual,31-Jan-2016,0,6,0,0.868787
92058,Solar PV,NonResidential,Actual,31-Jan-2016,0,6,0,1.326986
92059,Solar PV,NonResidential,Actual,31-Jan-2016,0,4,0,0.030499
92060,Solar PV,NonResidential,Actual,31-Jan-2016,0,0
92061,Solar PV,NonResidential,Actual,31-Jan-2016,1,11,0.065356,1.697394
92064,Solar PV,NonResidential,Actual,31-Jan-2016,1,73,0.013035,3.699157
92065,Solar PV,NonResidential,Actual,31-Jan-2016,3,49,0.013857,1.029957
92066,Solar PV,NonResidential,Actual,31-Jan-2016,0,0
92067,Solar PV,NonResidential,Actual,31-Jan-2016,0,13,0,0.352092
92069,Solar PV,NonResidential,Actual,31-Jan-2016,0,17,0,2.499803
92070,Solar PV,NonResidential,Actual,31-Jan-2016,0,0
92071,Solar PV,NonResidential,Actual,31-Jan-2016,0,40,0,3.018051
92075,Solar PV,NonResidential,Actual,31-Jan-2016,0,12,0,0.07576
92078,Solar PV,NonResidential,Actual,31-Jan-2016,1,20,0.003136,0.686524
92081,Solar PV,NonResidential,Actual,31-Jan-2016,0,35,0,2.255765
92082,Solar PV,NonResidential,Actual,31-Jan-2016,1,48,0.016043,3.031004
92083,Solar PV,NonResidential,Actual,31-Jan-2016,0,8,0,0.855804
92084,Solar PV,NonResidential,Actual,31-Jan-2016,1,14,0.002473,0.271555
92086,Solar PV,NonResidential,Actual,31-Jan-2016,0,6,0,0.13644
92091,Solar PV,NonResidential,Actual,31-Jan-2016,0,1,0,0.022463
92101,Solar PV,NonResidential,Actual,31-Jan-2016,0,32,0,1.944957
92102,Solar PV,NonResidential,Actual,31-Jan-2016,0,7,0,0.685876
92103,Solar PV,NonResidential,Actual,31-Jan-2016,0,19,0,0.513777
92104,Solar PV,NonResidential,Actual,31-Jan-2016,0,18,0,0.438585
92105,Solar PV,NonResidential,Actual,31-Jan-2016,0,33,0,1.002611
92106,Solar PV,NonResidential,Actual,31-Jan-2016,0,13,0,1.476259
92107,Solar PV,NonResidential,Actual,31-Jan-2016,0,6,0,0.043425
92108,Solar PV,NonResidential,Actual,31-Jan-2016,3,52,0.233075,3.031066
92109,Solar PV,NonResidential,Actual,31-Jan-2016,0,18,0,0.130534
92110,Solar PV,NonResidential,Actual,31-Jan-2016,0,19,0,3.042796
92111,Solar PV,NonResidential,Actual,31-Jan-2016,0,29,0,3.075009
92112,Solar PV,NonResidential,Actual,31-Jan-2016,0,0
92113,Solar PV,NonResidential,Actual,31-Jan-2016,0,45,0,0.902184
92114,Solar PV,NonResidential,Actual,31-Jan-2016,0,13,0,0.362686
92115,Solar PV,NonResidential,Actual,31-Jan-2016,0,21,0,1.749659
92116,Solar PV,NonResidential,Actual,31-Jan-2016,0,8,0,0.370723
92117,Solar PV,NonResidential,Actual,31-Jan-2016,0,6,0,0.38083
92118,Solar PV,NonResidential,Actual,31-Jan-2016,1,9,0.002391,1.421037
92119,Solar PV,NonResidential,Actual,31-Jan-2016,0,5,0,0.17546
92120,Solar PV,NonResidential,Actual,31-Jan-2016,0,11,0,1.625697
92121,Solar PV,NonResidential,Actual,31-Jan-2016,1,37,0.010501,2.898235
92122,Solar PV,NonResidential,Actual,31-Jan-2016,0,8,0,0.670739
92123,Solar PV,NonResidential,Actual,31-Jan-2016,0,41,0,3.746495
92124,Solar PV,NonResidential,Actual,31-Jan-2016,0,11,0,0.2785
92126,Solar PV,NonResidential,Actual,31-Jan-2016,0,15,0,2.932331
92127,Solar PV,NonResidential,Actual,31-Jan-2016,0,42,0,2.912469
92128,Solar PV,NonResidential,Actual,31-Jan-2016,0,9,0,0.219173
92129,Solar PV,NonResidential,Actual,31-Jan-2016,0,8,0,0.23936
92130,Solar PV,NonResidential,Actual,31-Jan-2016,0,12,0,1.070867
92131,Solar PV,NonResidential,Actual,31-Jan-2016,0,18,0,1.44056
92136,Solar PV,NonResidential,Actual,31-Jan-2016,0,0
92139,Solar PV,NonResidential,Actual,31-Jan-2016,0,9,0,0.142602
92145,Solar PV,NonResidential,Actual,31-Jan-2016,0,0
92154,Solar PV,NonResidential,Actual,31-Jan-2016,0,29,0,5.518868
92173,Solar PV,NonResidential,Actual,31-Jan-2016,0,13,0,1.271106
92179,Solar PV,NonResidential,Actual,31-Jan-2016,0,0
92182,Solar PV,NonResidential,Actual,31-Jan-2016,0,2,0,0.0518
92536,Solar PV,NonResidential,Actual,31-Jan-2016,0,1,0,0.020858
92624,Solar PV,NonResidential,Actual,31-Jan-2016,0,0
92629,Solar PV,NonResidential,Actual,31-Jan-2016,0,6,0,0.059482
92651,Solar PV,NonResidential,Actual,31-Jan-2016,0,0
92653,Solar PV,NonResidential,Actual,31-Jan-2016,0,2,0,0.0286
92656,Solar PV,NonResidential,Actual,31-Jan-2016,0,1,0,0.350796
92672,Solar PV,NonResidential,Actual,31-Jan-2016,1,14,0.030361,3.870676
92673,Solar PV,NonResidential,Actual,31-Jan-2016,1,10,0.012001,1.617829
92675,Solar PV,NonResidential,Actual,31-Jan-2016,1,6,0.998787,1.723129
92676,Solar PV,NonResidential,Actual,31-Jan-2016,0,0
92677,Solar PV,NonResidential,Actual,31-Jan-2016,0,1,0,0.0024
92679,Solar PV,NonResidential,Actual,31-Jan-2016,0,0
92688,Solar PV,NonResidential,Actual,31-Jan-2016,0,1,0,0.432468
92691,Solar PV,NonResidential,Actual,31-Jan-2016,0,3,0,0.176161
92692,Solar PV,NonResidential,Actual,31-Jan-2016,0,3,0,0.275
92694,Solar PV,NonResidential,Actual,31-Jan-2016,0,4,0,0.182355
91901,Solar PV,NonResidential,Simulated,31-Jan-2016,0.00712332,0.68964264
91902,Solar PV,NonResidential,Simulated,31-Jan-2016,0.00440143,0.18277388
91905,Solar PV,NonResidential,Simulated,31-Jan-2016,0.00142714,0.15598755
91906,Solar PV,NonResidential,Simulated,31-Jan-2016,0.01335927,0.59382941
91910,Solar PV,NonResidential,Simulated,31-Jan-2016,0.06808498,4.60072683
91911,Solar PV,NonResidential,Simulated,31-Jan-2016,0.04624871,2.83368311
91913,Solar PV,NonResidential,Simulated,31-Jan-2016,0.04644023,2.5038804
91914,Solar PV,NonResidential,Simulated,31-Jan-2016,0.0323052,0.91481214
91915,Solar PV,NonResidential,Simulated,31-Jan-2016,0.04030603,1.83500158
91916,Solar PV,NonResidential,Simulated,31-Jan-2016,0.00096391,0.03219943
91917,Solar PV,NonResidential,Simulated,31-Jan-2016,0.00191229,0.0190278
91931,Solar PV,NonResidential,Simulated,31-Jan-2016,0.00086336,0.008682
91932,Solar PV,NonResidential,Simulated,31-Jan-2016,0.01298663,0.60452019
91934,Solar PV,NonResidential,Simulated,31-Jan-2016,0,0
91935,Solar PV,NonResidential,Simulated,31-Jan-2016,0.00098175,0.05918271
91941,Solar PV,NonResidential,Simulated,31-Jan-2016,0.00121153,0.06864006
91942,Solar PV,NonResidential,Simulated,31-Jan-2016,0.00313189,2.72150875
91945,Solar PV,NonResidential,Simulated,31-Jan-2016,0.00611015,0.25273975
91948,Solar PV,NonResidential,Simulated,31-Jan-2016,0,0
91950,Solar PV,NonResidential,Simulated,31-Jan-2016,0.04444878,2.06588651
91962,Solar PV,NonResidential,Simulated,31-Jan-2016,0.00002747,0.00081973
91963,Solar PV,NonResidential,Simulated,31-Jan-2016,0.00018878,0.00133271
91977,Solar PV,NonResidential,Simulated,31-Jan-2016,0.00847415,0.18944428
91978,Solar PV,NonResidential,Simulated,31-Jan-2016,0.01089117,0.3511905
91980,Solar PV,NonResidential,Simulated,31-Jan-2016,0.00039559,0.03178373
92003,Solar PV,NonResidential,Simulated,31-Jan-2016,0.00513127,0.55090851
92004,Solar PV,NonResidential,Simulated,31-Jan-2016,0.02111652,1.21763067
92007,Solar PV,NonResidential,Simulated,31-Jan-2016,0.0001716,0.01338817
92008,Solar PV,NonResidential,Simulated,31-Jan-2016,0.02559446,0.72225667
92009,Solar PV,NonResidential,Simulated,31-Jan-2016,0.0395794,2.13132655
92010,Solar PV,NonResidential,Simulated,31-Jan-2016,0.01655677,0.81031381
92011,Solar PV,NonResidential,Simulated,31-Jan-2016,0.00610877,0.58919544
92014,Solar PV,NonResidential,Simulated,31-Jan-2016,0.00109634,1.03300134
92019,Solar PV,NonResidential,Simulated,31-Jan-2016,0.02801433,1.11553709
92020,Solar PV,NonResidential,Simulated,31-Jan-2016,0.05166296,2.51719204
92021,Solar PV,NonResidential,Simulated,31-Jan-2016,0.02138394,1.08274202
92024,Solar PV,NonResidential,Simulated,31-Jan-2016,0.03263716,1.10416251
92025,Solar PV,NonResidential,Simulated,31-Jan-2016,0.04447819,2.00214993
92026,Solar PV,NonResidential,Simulated,31-Jan-2016,0.03949548,1.20454867
92027,Solar PV,NonResidential,Simulated,31-Jan-2016,0.0315028,2.13532294
92028,Solar PV,NonResidential,Simulated,31-Jan-2016,0.06927588,4.78783933
92029,Solar PV,NonResidential,Simulated,31-Jan-2016,0.04043186,1.70575966
92036,Solar PV,NonResidential,Simulated,31-Jan-2016,0.0001526,0.05029411
92037,Solar PV,NonResidential,Simulated,31-Jan-2016,0.02827987,2.5841863
92040,Solar PV,NonResidential,Simulated,31-Jan-2016,0.0109642,0.39600837
92054,Solar PV,NonResidential,Simulated,31-Jan-2016,0.03145228,2.41713897
92055,Solar PV,NonResidential,Simulated,31-Jan-2016,0.0924265,1.25623812
92056,Solar PV,NonResidential,Simulated,31-Jan-2016,0.06645325,3.76685128
92057,Solar PV,NonResidential,Simulated,31-Jan-2016,0.01272993,0.80951638
92058,Solar PV,NonResidential,Simulated,31-Jan-2016,0.01453846,1.32323192
92059,Solar PV,NonResidential,Simulated,31-Jan-2016,0.00222111,0.08647352
92060,Solar PV,NonResidential,Simulated,31-Jan-2016,0.00004507,0.0003169
92061,Solar PV,NonResidential,Simulated,31-Jan-2016,0.03078998,1.68403741
92064,Solar PV,NonResidential,Simulated,31-Jan-2016,0.07658857,3.94129157
92065,Solar PV,NonResidential,Simulated,31-Jan-2016,0.0166338,1.01070704
92066,Solar PV,NonResidential,Simulated,31-Jan-2016,0.00002761,0.00019325
92067,Solar PV,NonResidential,Simulated,31-Jan-2016,0.00999263,0.38534483
92068,Solar PV,NonResidential,Simulated,31-Jan-2016,0,0
92069,Solar PV,NonResidential,Simulated,31-Jan-2016,0.04072946,3.0696277
92070,Solar PV,NonResidential,Simulated,31-Jan-2016,0.00002464,0.00039647
92071,Solar PV,NonResidential,Simulated,31-Jan-2016,0.05743261,3.28057642
92072,Solar PV,NonResidential,Simulated,31-Jan-2016,0.00000073,0.00002633
92075,Solar PV,NonResidential,Simulated,31-Jan-2016,0.0036335,0.15006908
92078,Solar PV,NonResidential,Simulated,31-Jan-2016,0.0201759,0.66764718
92081,Solar PV,NonResidential,Simulated,31-Jan-2016,0.08202526,2.82317779
92082,Solar PV,NonResidential,Simulated,31-Jan-2016,0.02159105,2.99875509
92083,Solar PV,NonResidential,Simulated,31-Jan-2016,0.01968527,0.82629934
92084,Solar PV,NonResidential,Simulated,31-Jan-2016,0.00901016,0.29444038
92085,Solar PV,NonResidential,Simulated,31-Jan-2016,0.00000029,0.00000982
92086,Solar PV,NonResidential,Simulated,31-Jan-2016,0.00033778,0.12986048
92091,Solar PV,NonResidential,Simulated,31-Jan-2016,0.00086563,0.01416528
92092,Solar PV,NonResidential,Simulated,31-Jan-2016,0.00000086,0.00002941
92093,Solar PV,NonResidential,Simulated,31-Jan-2016,0.00000005,0.00000173
92096,Solar PV,NonResidential,Simulated,31-Jan-2016,0.00001666,0.00060232
92101,Solar PV,NonResidential,Simulated,31-Jan-2016,0.03918621,2.06672564
92102,Solar PV,NonResidential,Simulated,31-Jan-2016,0.00693717,0.73740595
92103,Solar PV,NonResidential,Simulated,31-Jan-2016,0.00690012,0.65816401
92104,Solar PV,NonResidential,Simulated,31-Jan-2016,0.00796142,0.4526791
92105,Solar PV,NonResidential,Simulated,31-Jan-2016,0.02838698,1.14142947
92106,Solar PV,NonResidential,Simulated,31-Jan-2016,0.0067428,1.51787966
92107,Solar PV,NonResidential,Simulated,31-Jan-2016,0.00078259,0.0657021
92108,Solar PV,NonResidential,Simulated,31-Jan-2016,0.03730981,2.80771656
92109,Solar PV,NonResidential,Simulated,31-Jan-2016,0.00247485,0.15266259
92110,Solar PV,NonResidential,Simulated,31-Jan-2016,0.02157775,2.97527993
92111,Solar PV,NonResidential,Simulated,31-Jan-2016,0.07707834,3.6560464
92112,Solar PV,NonResidential,Simulated,31-Jan-2016,0.00027299,0.00256318
92113,Solar PV,NonResidential,Simulated,31-Jan-2016,0.03162818,1.45366464
92114,Solar PV,NonResidential,Simulated,31-Jan-2016,0.0092725,0.27539513
92115,Solar PV,NonResidential,Simulated,31-Jan-2016,0.04118229,1.75843413
92116,Solar PV,NonResidential,Simulated,31-Jan-2016,0.0045328,0.44826428
92117,Solar PV,NonResidential,Simulated,31-Jan-2016,0.00965205,0.43318252
92118,Solar PV,NonResidential,Simulated,31-Jan-2016,0.03087087,1.11930516
92119,Solar PV,NonResidential,Simulated,31-Jan-2016,0.00816239,0.19956767
92120,Solar PV,NonResidential,Simulated,31-Jan-2016,0.01948655,1.74170536
92121,Solar PV,NonResidential,Simulated,31-Jan-2016,0.05706093,3.43902515
92122,Solar PV,NonResidential,Simulated,31-Jan-2016,0.01143553,0.71082966
92123,Solar PV,NonResidential,Simulated,31-Jan-2016,0.06001733,3.73303428
92124,Solar PV,NonResidential,Simulated,31-Jan-2016,0.01267112,0.69998438
92126,Solar PV,NonResidential,Simulated,31-Jan-2016,0.05082713,2.72762975
92127,Solar PV,NonResidential,Simulated,31-Jan-2016,0.05011733,2.91618625
92128,Solar PV,NonResidential,Simulated,31-Jan-2016,0.00783176,0.34551608
92129,Solar PV,NonResidential,Simulated,31-Jan-2016,0.00689861,0.346565
92130,Solar PV,NonResidential,Simulated,31-Jan-2016,0.05274175,2.20289643
92131,Solar PV,NonResidential,Simulated,31-Jan-2016,0.015836,1.70474042
92132,Solar PV,NonResidential,Simulated,31-Jan-2016,0.00000155,0.00005301
92136,Solar PV,NonResidential,Simulated,31-Jan-2016,0.01315613,0.1144791
92139,Solar PV,NonResidential,Simulated,31-Jan-2016,0.0044268,0.08300312
92145,Solar PV,NonResidential,Simulated,31-Jan-2016,0.00010441,0.00199217
92152,Solar PV,NonResidential,Simulated,31-Jan-2016,0.00000029,0.00000974
92154,Solar PV,NonResidential,Simulated,31-Jan-2016,0.11083025,4.62011629
92158,Solar PV,NonResidential,Simulated,31-Jan-2016,0.00001933,0.00069901
92161,Solar PV,NonResidential,Simulated,31-Jan-2016,0.00000001,0.00000021
92173,Solar PV,NonResidential,Simulated,31-Jan-2016,0.01617998,1.4565928
92179,Solar PV,NonResidential,Simulated,31-Jan-2016,0.00111213,0.01314907
92182,Solar PV,NonResidential,Simulated,31-Jan-2016,0.0000014,0.05184762
92199,Solar PV,NonResidential,Simulated,31-Jan-2016,0.0000256,0.00092564
92536,Solar PV,NonResidential,Simulated,31-Jan-2016,0.00016014,0.01967512
92624,Solar PV,NonResidential,Simulated,31-Jan-2016,0.00004234,0.00130326
92629,Solar PV,NonResidential,Simulated,31-Jan-2016,0.00189437,0.0749831
92651,Solar PV,NonResidential,Simulated,31-Jan-2016,0.00045485,0.00676819
92653,Solar PV,NonResidential,Simulated,31-Jan-2016,0.01752283,0.28138602
92656,Solar PV,NonResidential,Simulated,31-Jan-2016,0.00772477,0.32170258
92672,Solar PV,NonResidential,Simulated,31-Jan-2016,0.07279223,3.329581
92673,Solar PV,NonResidential,Simulated,31-Jan-2016,0.02023615,1.69895229
92674,Solar PV,NonResidential,Simulated,31-Jan-2016,0.00000039,0.00001332
92675,Solar PV,NonResidential,Simulated,31-Jan-2016,0.03627948,1.24730587
92676,Solar PV,NonResidential,Simulated,31-Jan-2016,0.00000113,0.00003382
92677,Solar PV,NonResidential,Simulated,31-Jan-2016,0.00307302,0.06590488
92679,Solar PV,NonResidential,Simulated,31-Jan-2016,0.00000982,0.0003151
