CEC Forecast Years,Spatial ID,Output DER Types,Value
2029,92114,Electric Vehicles,0.20550537
2029,92115,Electric Vehicles,0.48227629
2029,92116,Electric Vehicles,0.54378378
2029,92117,Electric Vehicles,0.75272085
2029,92118,Electric Vehicles,1.37183909
2029,92119,Electric Vehicles,0.28075019
2029,92120,Electric Vehicles,0.56057213
2029,92121,Electric Vehicles,0.38744092
2029,92122,Electric Vehicles,0.9604088
2029,92123,Electric Vehicles,0.79050305
2029,92124,Electric Vehicles,0.43237347
2029,92126,Electric Vehicles,0.98490164
2029,92127,Electric Vehicles,2.21297717
2029,92128,Electric Vehicles,1.00207322
2029,92129,Electric Vehicles,1.36820474
2029,92130,Electric Vehicles,2.9364797
2029,92131,Electric Vehicles,1.32281771
2029,92132,Electric Vehicles,0
2029,92136,Electric Vehicles,0.00493824
2029,92139,Electric Vehicles,0.09741442
2029,92145,Electric Vehicles,0.0027906
2029,92152,Electric Vehicles,0.00203867
2029,92154,Electric Vehicles,0.36830313
2029,92158,Electric Vehicles,0
2029,92161,Electric Vehicles,0
2029,92173,Electric Vehicles,0.05752833
2029,92179,Electric Vehicles,0
2029,92182,Electric Vehicles,0.0252021
2029,92199,Electric Vehicles,0
2029,92536,Electric Vehicles,0.00099292
2029,92624,Electric Vehicles,0.25651397
2029,92629,Electric Vehicles,1.34961334
2029,92651,Electric Vehicles,0.26739686
2029,92653,Electric Vehicles,0.73383874
2029,92656,Electric Vehicles,0.22769312
2029,92672,Electric Vehicles,2.01986142
2029,92673,Electric Vehicles,1.8082347
2029,92674,Electric Vehicles,0.01940167
2029,92675,Electric Vehicles,1.28728263
2029,92676,Electric Vehicles,0.12909314
2029,92677,Electric Vehicles,2.58696522
2029,92679,Electric Vehicles,0.54708671
2029,92688,Electric Vehicles,0.17766838
2029,92690,Electric Vehicles,0.02557451
2029,92691,Electric Vehicles,0.36054307
2029,92692,Electric Vehicles,0.58204231
2029,92693,Electric Vehicles,0.00576852
2029,92694,Electric Vehicles,2.06773171
2029,92697,Electric Vehicles,0.05594022
2030,91901,Electric Vehicles,0.23486695
2030,91902,Electric Vehicles,0.29532805
2030,91905,Electric Vehicles,0.00322395
2030,91906,Electric Vehicles,0.01986172
2030,91910,Electric Vehicles,0.45267192
2030,91911,Electric Vehicles,0.33134455
2030,91913,Electric Vehicles,0.62644626
2030,91914,Electric Vehicles,0.43607076
2030,91915,Electric Vehicles,0.438248
2030,91916,Electric Vehicles,0.00922142
2030,91917,Electric Vehicles,0.01209619
2030,91931,Electric Vehicles,0
2030,91932,Electric Vehicles,0.17594877
2030,91934,Electric Vehicles,0.00449948
2030,91935,Electric Vehicles,0.16858918
2030,91941,Electric Vehicles,0.64729964
2030,91942,Electric Vehicles,0.31946903
2030,91945,Electric Vehicles,0.12315242
2030,91948,Electric Vehicles,0.00161845
2030,91950,Electric Vehicles,0.15778062
2030,91962,Electric Vehicles,0.02309911
2030,91963,Electric Vehicles,0.00141116
2030,91977,Electric Vehicles,0.31766573
2030,91978,Electric Vehicles,0.05899424
2030,91980,Electric Vehicles,0.00805392
2030,92003,Electric Vehicles,0.16645859
2030,92004,Electric Vehicles,0.02530995
2030,92007,Electric Vehicles,0.54144645
2030,92008,Electric Vehicles,0.97427975
2030,92009,Electric Vehicles,2.29325082
2030,92010,Electric Vehicles,2.2131594
2030,92011,Electric Vehicles,2.25698856
2030,92014,Electric Vehicles,1.18596059
2030,92019,Electric Vehicles,0.38998725
2030,92020,Electric Vehicles,0.31869533
2030,92021,Electric Vehicles,0.34706534
2030,92024,Electric Vehicles,2.57534376
2030,92025,Electric Vehicles,0.4650368
2030,92026,Electric Vehicles,0.54674779
2030,92027,Electric Vehicles,0.44061702
2030,92028,Electric Vehicles,0.59371123
2030,92029,Electric Vehicles,0.56434539
2030,92036,Electric Vehicles,0.02362907
2030,92037,Electric Vehicles,2.39000214
2030,92040,Electric Vehicles,0.29078048
2030,92054,Electric Vehicles,0.54111986
2030,92055,Electric Vehicles,0.00806557
2030,92056,Electric Vehicles,0.65168169
2030,92057,Electric Vehicles,0.7395107
2030,92058,Electric Vehicles,0.33621502
2030,92059,Electric Vehicles,0.01026848
2030,92060,Electric Vehicles,0.00611295
2030,92061,Electric Vehicles,0.02551948
2030,92064,Electric Vehicles,1.33640491
2030,92065,Electric Vehicles,0.49097934
2030,92066,Electric Vehicles,0
2030,92067,Electric Vehicles,1.04192518
2030,92068,Electric Vehicles,0
2030,92069,Electric Vehicles,0.58941065
2030,92070,Electric Vehicles,0.00611278
2030,92071,Electric Vehicles,0.48066525
2030,92072,Electric Vehicles,0.01041901
2030,92075,Electric Vehicles,0.68450694
2030,92078,Electric Vehicles,1.58899004
2030,92081,Electric Vehicles,0.00954923
2030,92082,Electric Vehicles,0.31814841
2030,92083,Electric Vehicles,0.25422405
2030,92084,Electric Vehicles,0.55733896
2030,92085,Electric Vehicles,0.00363597
2030,92086,Electric Vehicles,0.01782793
2030,92091,Electric Vehicles,0.36594433
2030,92092,Electric Vehicles,0.00983538
2030,92093,Electric Vehicles,0.24217575
2030,92096,Electric Vehicles,0.00754484
2030,92101,Electric Vehicles,1.01280728
2030,92102,Electric Vehicles,0.30650605
2030,92103,Electric Vehicles,1.11047035
2030,92104,Electric Vehicles,0.73589878
2030,92105,Electric Vehicles,0.21501888
2030,92106,Electric Vehicles,0.76244756
2030,92107,Electric Vehicles,0.73519206
2030,92108,Electric Vehicles,0.44350733
2030,92109,Electric Vehicles,1.13398059
2030,92110,Electric Vehicles,0.4791082
2030,92111,Electric Vehicles,0.60142628
2030,92112,Electric Vehicles,0.06667452
2030,92113,Electric Vehicles,0.20211468
2030,92114,Electric Vehicles,0.22009564
2030,92115,Electric Vehicles,0.5209117
2030,92116,Electric Vehicles,0.5922197
2030,92117,Electric Vehicles,0.81671404
2030,92118,Electric Vehicles,1.50908371
2030,92119,Electric Vehicles,0.30317069
2030,92120,Electric Vehicles,0.61278965
2030,92121,Electric Vehicles,0.42944655
2030,92122,Electric Vehicles,1.05445241
2030,92123,Electric Vehicles,0.8729267
2030,92124,Electric Vehicles,0.47102185
2030,92126,Electric Vehicles,1.07075873
2030,92127,Electric Vehicles,2.4479724
2030,92128,Electric Vehicles,1.09454524
2030,92129,Electric Vehicles,1.50630708
2030,92130,Electric Vehicles,3.22378373
2030,92131,Electric Vehicles,1.45934436
2030,92132,Electric Vehicles,0
2030,92136,Electric Vehicles,0.00527973
2030,92139,Electric Vehicles,0.10436116
2030,92145,Electric Vehicles,0.00311421
2030,92152,Electric Vehicles,0.00211382
2030,92154,Electric Vehicles,0.3962861
2030,92158,Electric Vehicles,0
2030,92161,Electric Vehicles,0
2030,92173,Electric Vehicles,0.06151233
2030,92179,Electric Vehicles,0
2030,92182,Electric Vehicles,0.02729013
2030,92199,Electric Vehicles,0
2030,92536,Electric Vehicles,0.00105061
2030,92624,Electric Vehicles,0.28350105
2030,92629,Electric Vehicles,1.49757132
2030,92651,Electric Vehicles,0.28784997
2030,92653,Electric Vehicles,0.80651093
2030,92656,Electric Vehicles,0.25200743
2030,92672,Electric Vehicles,2.22466658
2030,92673,Electric Vehicles,1.99279795
2030,92674,Electric Vehicles,0.0212904
2030,92675,Electric Vehicles,1.42743063
2030,92676,Electric Vehicles,0.14458118
2030,92677,Electric Vehicles,2.86153871
2030,92679,Electric Vehicles,0.59896623
2030,92688,Electric Vehicles,0.19601557
2030,92690,Electric Vehicles,0.0282464
2030,92691,Electric Vehicles,0.39653689
2030,92692,Electric Vehicles,0.64146643
2030,92693,Electric Vehicles,0.00625846
2030,92694,Electric Vehicles,2.25829534
2030,92697,Electric Vehicles,0.05885383
