Allocation Row Number,CEC Forecast Years,Spatial ID,Output DER Types,Value
1,2017,91901,Solar PV,6.4136994
2,2017,91902,Solar PV,4.04230836
3,2017,91905,Solar PV,0.28528859
4,2017,91906,Solar PV,0.76073972
5,2017,91910,Solar PV,6.82753051
6,2017,91911,Solar PV,5.40821246
7,2017,91913,Solar PV,6.22083228
8,2017,91914,Solar PV,4.10826939
9,2017,91915,Solar PV,4.50990082
10,2017,91916,Solar PV,0.3600855
11,2017,91917,Solar PV,0.14749921
12,2017,91931,Solar PV,0.02482403
13,2017,91932,Solar PV,1.40538894
14,2017,91934,Solar PV,0.03413996
15,2017,91935,Solar PV,4.12047591
16,2017,91941,Solar PV,6.01049446
17,2017,91942,Solar PV,4.42481488
18,2017,91945,Solar PV,1.93875778
19,2017,91948,Solar PV,0.00082061
20,2017,91950,Solar PV,2.55205642
21,2017,91962,Solar PV,0.22171075
22,2017,91963,Solar PV,0.07797675
23,2017,91977,Solar PV,5.62639323
24,2017,91978,Solar PV,1.2293422
25,2017,91980,Solar PV,0.03453385
26,2017,92003,Solar PV,1.869541
27,2017,92004,Solar PV,2.07140948
28,2017,92007,Solar PV,1.04263989
29,2017,92008,Solar PV,2.79254264
30,2017,92009,Solar PV,10.44305654
31,2017,92010,Solar PV,1.93067002
32,2017,92011,Solar PV,2.89594041
33,2017,92014,Solar PV,2.86236735
34,2017,92019,Solar PV,9.85642351
35,2017,92020,Solar PV,7.6929796
36,2017,92021,Solar PV,9.05704485
37,2017,92024,Solar PV,9.12284312
38,2017,92025,Solar PV,7.53342363
39,2017,92026,Solar PV,8.27200014
40,2017,92027,Solar PV,9.15429286
41,2017,92028,Solar PV,14.78214951
42,2017,92029,Solar PV,6.56432922
43,2017,92036,Solar PV,0.4717119
44,2017,92037,Solar PV,7.47888066
45,2017,92040,Solar PV,9.91532663
46,2017,92054,Solar PV,3.17376422
47,2017,92055,Solar PV,1.29416122
48,2017,92056,Solar PV,5.75112266
49,2017,92057,Solar PV,5.34080306
50,2017,92058,Solar PV,1.73080382
51,2017,92059,Solar PV,0.62349194
52,2017,92060,Solar PV,0.03944518
53,2017,92061,Solar PV,1.9597653
54,2017,92064,Solar PV,17.54205663
55,2017,92065,Solar PV,12.64107943
56,2017,92066,Solar PV,0.04469296
57,2017,92067,Solar PV,5.5743155
58,2017,92068,Solar PV,0
59,2017,92069,Solar PV,6.8435508
60,2017,92070,Solar PV,0.11754571
61,2017,92071,Solar PV,10.24602006
62,2017,92072,Solar PV,0
63,2017,92075,Solar PV,1.59874158
64,2017,92078,Solar PV,6.24819403
65,2017,92081,Solar PV,5.21749807
66,2017,92082,Solar PV,9.16285794
67,2017,92083,Solar PV,2.70317723
68,2017,92084,Solar PV,6.3397696
69,2017,92085,Solar PV,0
70,2017,92086,Solar PV,0.27240302
71,2017,92091,Solar PV,0.23729406
72,2017,92092,Solar PV,0
73,2017,92093,Solar PV,0
74,2017,92096,Solar PV,0
75,2017,92101,Solar PV,1.54210196
76,2017,92102,Solar PV,1.49153551
77,2017,92103,Solar PV,2.18102882
78,2017,92104,Solar PV,1.88211953
79,2017,92105,Solar PV,2.53777787
80,2017,92106,Solar PV,3.55545628
81,2017,92107,Solar PV,1.47317786
82,2017,92108,Solar PV,2.36449452
83,2017,92109,Solar PV,2.46615397
84,2017,92110,Solar PV,3.97905397
85,2017,92111,Solar PV,5.48994964
86,2017,92112,Solar PV,0.00611625
87,2017,92113,Solar PV,2.46689867
88,2017,92114,Solar PV,4.40127373
89,2017,92115,Solar PV,4.54456118
90,2017,92116,Solar PV,1.79968483
91,2017,92117,Solar PV,4.79435991
92,2017,92118,Solar PV,2.55188409
93,2017,92119,Solar PV,3.66189166
94,2017,92120,Solar PV,6.20802877
95,2017,92121,Solar PV,4.00672003
96,2017,92122,Solar PV,2.90428187
97,2017,92123,Solar PV,6.82092052
98,2017,92124,Solar PV,2.89507125
99,2017,92126,Solar PV,7.02753143
100,2017,92127,Solar PV,11.79280153
101,2017,92128,Solar PV,5.45174836
102,2017,92129,Solar PV,7.32110336
103,2017,92130,Solar PV,9.21102754
104,2017,92131,Solar PV,9.10061905
105,2017,92132,Solar PV,0
106,2017,92136,Solar PV,0
107,2017,92139,Solar PV,2.31324423
108,2017,92145,Solar PV,0.01531115
109,2017,92152,Solar PV,0
110,2017,92154,Solar PV,6.98779015
111,2017,92158,Solar PV,0
112,2017,92161,Solar PV,0
113,2017,92173,Solar PV,1.79155262
114,2017,92179,Solar PV,0
115,2017,92182,Solar PV,0.03542284
116,2017,92199,Solar PV,0
117,2017,92536,Solar PV,0.03406611
118,2017,92624,Solar PV,0.29807501
119,2017,92629,Solar PV,1.13985234
120,2017,92651,Solar PV,0.24488057
121,2017,92653,Solar PV,3.75363956
122,2017,92656,Solar PV,0.27089584
123,2017,92672,Solar PV,3.99408475
124,2017,92673,Solar PV,5.04849555
125,2017,92674,Solar PV,0
126,2017,92675,Solar PV,4.37811212
127,2017,92676,Solar PV,0
128,2017,92677,Solar PV,3.61969129
129,2017,92679,Solar PV,2.80238034
130,2017,92688,Solar PV,1.09537548
131,2017,92690,Solar PV,0
132,2017,92691,Solar PV,2.58110999
133,2017,92692,Solar PV,2.00190002
134,2017,92693,Solar PV,0
135,2017,92694,Solar PV,4.3665231
136,2017,92697,Solar PV,0
137,2018,91901,Solar PV,7.16350724
138,2018,91902,Solar PV,4.53482503
139,2018,91905,Solar PV,0.39871671
140,2018,91906,Solar PV,0.84124184
141,2018,91910,Solar PV,8.09892923
142,2018,91911,Solar PV,6.42545719
143,2018,91913,Solar PV,7.28861479
144,2018,91914,Solar PV,5.00191366
145,2018,91915,Solar PV,4.85928805
146,2018,91916,Solar PV,0.42109287
147,2018,91917,Solar PV,0.17198747
148,2018,91931,Solar PV,0.02482403
149,2018,91932,Solar PV,1.55870104
150,2018,91934,Solar PV,0.04016598
151,2018,91935,Solar PV,4.55947792
152,2018,91941,Solar PV,6.80016454
153,2018,91942,Solar PV,5.37734066
154,2018,91945,Solar PV,2.29735222
155,2018,91948,Solar PV,0.00082061
156,2018,91950,Solar PV,3.04864278
157,2018,91962,Solar PV,0.28861045
158,2018,91963,Solar PV,0.10459469
159,2018,91977,Solar PV,7.29595574
160,2018,91978,Solar PV,1.47655723
161,2018,91980,Solar PV,0.03453385
162,2018,92003,Solar PV,2.118733
163,2018,92004,Solar PV,2.31990754
164,2018,92007,Solar PV,1.19152635
165,2018,92008,Solar PV,3.36036848
166,2018,92009,Solar PV,11.56875
167,2018,92010,Solar PV,2.44580721
168,2018,92011,Solar PV,3.4283666
169,2018,92014,Solar PV,3.14090038
170,2018,92019,Solar PV,12.1271878
171,2018,92020,Solar PV,9.3265724
172,2018,92021,Solar PV,10.91916926
173,2018,92024,Solar PV,10.24903762
174,2018,92025,Solar PV,8.4917624
175,2018,92026,Solar PV,9.66590215
176,2018,92027,Solar PV,10.60739481
177,2018,92028,Solar PV,16.79404561
178,2018,92029,Solar PV,7.68077634
179,2018,92036,Solar PV,0.57683706
180,2018,92037,Solar PV,8.3848764
181,2018,92040,Solar PV,11.32016774
182,2018,92054,Solar PV,3.60677662
183,2018,92055,Solar PV,1.29416122
184,2018,92056,Solar PV,7.52990937
185,2018,92057,Solar PV,6.29874297
186,2018,92058,Solar PV,1.92164687
187,2018,92059,Solar PV,0.7128274
188,2018,92060,Solar PV,0.04738079
189,2018,92061,Solar PV,2.15362273
190,2018,92064,Solar PV,20.7318224
191,2018,92065,Solar PV,14.69804866
192,2018,92066,Solar PV,0.05566956
193,2018,92067,Solar PV,6.36062615
194,2018,92068,Solar PV,0
195,2018,92069,Solar PV,7.8336597
196,2018,92070,Solar PV,0.13215509
197,2018,92071,Solar PV,12.59921509
198,2018,92072,Solar PV,0
199,2018,92075,Solar PV,2.03512158
200,2018,92078,Solar PV,7.3774855
201,2018,92081,Solar PV,5.8897073
202,2018,92082,Solar PV,10.36063754
203,2018,92083,Solar PV,3.31656909
204,2018,92084,Solar PV,7.71696026
205,2018,92085,Solar PV,0
206,2018,92086,Solar PV,0.32723656
207,2018,92091,Solar PV,0.25542863
208,2018,92092,Solar PV,0
209,2018,92093,Solar PV,0
210,2018,92096,Solar PV,0
211,2018,92101,Solar PV,2.2920799
212,2018,92102,Solar PV,1.7727123
213,2018,92103,Solar PV,2.43501218
214,2018,92104,Solar PV,2.12815587
215,2018,92105,Solar PV,3.23834562
216,2018,92106,Solar PV,3.98585047
217,2018,92107,Solar PV,1.70165404
218,2018,92108,Solar PV,2.87985071
219,2018,92109,Solar PV,2.73528199
220,2018,92110,Solar PV,4.3258094
221,2018,92111,Solar PV,6.59506531
222,2018,92112,Solar PV,0.00611625
223,2018,92113,Solar PV,2.71922405
224,2018,92114,Solar PV,5.63998557
225,2018,92115,Solar PV,5.33275424
226,2018,92116,Solar PV,2.0291696
227,2018,92117,Solar PV,5.48568187
228,2018,92118,Solar PV,2.83480689
229,2018,92119,Solar PV,4.29327081
230,2018,92120,Solar PV,6.73657981
231,2018,92121,Solar PV,4.41124349
232,2018,92122,Solar PV,3.29042405
233,2018,92123,Solar PV,7.81579144
234,2018,92124,Solar PV,3.47839606
235,2018,92126,Solar PV,8.02571016
236,2018,92127,Solar PV,13.29423062
237,2018,92128,Solar PV,6.49319334
238,2018,92129,Solar PV,8.61757018
239,2018,92130,Solar PV,12.01346158
240,2018,92131,Solar PV,10.23079847
241,2018,92132,Solar PV,0
242,2018,92136,Solar PV,1.12577008
243,2018,92139,Solar PV,2.94967396
244,2018,92145,Solar PV,0.02071168
245,2018,92152,Solar PV,0
246,2018,92154,Solar PV,8.03207071
247,2018,92158,Solar PV,0
248,2018,92161,Solar PV,0
249,2018,92173,Solar PV,1.91330652
250,2018,92179,Solar PV,0.13126815
251,2018,92182,Solar PV,0.03542284
252,2018,92199,Solar PV,0
253,2018,92536,Solar PV,0.03406611
254,2018,92624,Solar PV,0.34608207
255,2018,92629,Solar PV,1.35479294
256,2018,92651,Solar PV,0.26955794
257,2018,92653,Solar PV,4.43015976
258,2018,92656,Solar PV,0.2870442
259,2018,92672,Solar PV,4.23585522
260,2018,92673,Solar PV,5.73842145
261,2018,92674,Solar PV,0
262,2018,92675,Solar PV,4.96041475
263,2018,92676,Solar PV,0
264,2018,92677,Solar PV,4.27244544
265,2018,92679,Solar PV,3.2999666
266,2018,92688,Solar PV,1.25902293
267,2018,92690,Solar PV,0
268,2018,92691,Solar PV,2.82769356
269,2018,92692,Solar PV,2.45083417
270,2018,92693,Solar PV,0
271,2018,92694,Solar PV,5.1003766
272,2018,92697,Solar PV,0
273,2019,91901,Solar PV,7.80197584
274,2019,91902,Solar PV,4.97285645
275,2019,91905,Solar PV,0.41850822
276,2019,91906,Solar PV,0.89988464
277,2019,91910,Solar PV,8.85206636
278,2019,91911,Solar PV,7.6307784
279,2019,91913,Solar PV,7.90901625
280,2019,91914,Solar PV,5.45890895
281,2019,91915,Solar PV,5.22916296
282,2019,91916,Solar PV,0.45489235
283,2019,91917,Solar PV,0.17963877
284,2019,91931,Solar PV,0.02505525
285,2019,91932,Solar PV,1.66386361
286,2019,91934,Solar PV,0.04739054
287,2019,91935,Solar PV,4.97601881
288,2019,91941,Solar PV,7.50607908
289,2019,91942,Solar PV,6.06696324
290,2019,91945,Solar PV,2.91827113
291,2019,91948,Solar PV,0.0008209
292,2019,91950,Solar PV,3.29246218
293,2019,91962,Solar PV,0.34578376
294,2019,91963,Solar PV,0.11230588
295,2019,91977,Solar PV,8.16279747
296,2019,91978,Solar PV,2.12404705
297,2019,91980,Solar PV,0.03718353
298,2019,92003,Solar PV,2.31961908
299,2019,92004,Solar PV,2.51626337
300,2019,92007,Solar PV,1.35252515
301,2019,92008,Solar PV,4.26255066
302,2019,92009,Solar PV,12.66986468
303,2019,92010,Solar PV,2.83226804
304,2019,92011,Solar PV,3.80267521
305,2019,92014,Solar PV,3.47463726
306,2019,92019,Solar PV,13.47515045
307,2019,92020,Solar PV,10.5624891
308,2019,92021,Solar PV,12.272751
309,2019,92024,Solar PV,11.62176246
310,2019,92025,Solar PV,9.37823642
311,2019,92026,Solar PV,10.76814363
312,2019,92027,Solar PV,12.04037403
313,2019,92028,Solar PV,18.54781767
314,2019,92029,Solar PV,8.35240953
315,2019,92036,Solar PV,0.66551744
316,2019,92037,Solar PV,9.23155842
317,2019,92040,Solar PV,12.24619162
318,2019,92054,Solar PV,3.9924474
319,2019,92055,Solar PV,1.29416122
320,2019,92056,Solar PV,8.21583446
321,2019,92057,Solar PV,7.1293435
322,2019,92058,Solar PV,2.08515474
323,2019,92059,Solar PV,0.74891038
324,2019,92060,Solar PV,0.04994714
325,2019,92061,Solar PV,2.28541878
326,2019,92064,Solar PV,22.53323319
327,2019,92065,Solar PV,16.01671638
328,2019,92066,Solar PV,0.06481561
329,2019,92067,Solar PV,7.20104477
330,2019,92068,Solar PV,0
331,2019,92069,Solar PV,9.7858597
332,2019,92070,Solar PV,0.14400412
333,2019,92071,Solar PV,13.77537574
334,2019,92072,Solar PV,0.00000352
335,2019,92075,Solar PV,2.25702746
336,2019,92078,Solar PV,8.74528415
337,2019,92081,Solar PV,6.59804323
338,2019,92082,Solar PV,11.2768149
339,2019,92083,Solar PV,3.64289827
340,2019,92084,Solar PV,8.72513096
341,2019,92085,Solar PV,0.00000131
342,2019,92086,Solar PV,0.34335934
343,2019,92091,Solar PV,0.30472984
344,2019,92092,Solar PV,0.00028971
345,2019,92093,Solar PV,0.00000023
346,2019,92096,Solar PV,0.00008047
347,2019,92101,Solar PV,2.62300732
348,2019,92102,Solar PV,2.18573396
349,2019,92103,Solar PV,2.66340076
350,2019,92104,Solar PV,2.38411281
351,2019,92105,Solar PV,3.55765855
352,2019,92106,Solar PV,4.32094984
353,2019,92107,Solar PV,1.95504743
354,2019,92108,Solar PV,3.10997539
355,2019,92109,Solar PV,3.03685284
356,2019,92110,Solar PV,4.91238014
357,2019,92111,Solar PV,7.48011515
358,2019,92112,Solar PV,0.00639274
359,2019,92113,Solar PV,3.05785385
360,2019,92114,Solar PV,6.80833949
361,2019,92115,Solar PV,5.80765677
362,2019,92116,Solar PV,2.22890941
363,2019,92117,Solar PV,6.14938356
364,2019,92118,Solar PV,3.20725168
365,2019,92119,Solar PV,4.73148284
366,2019,92120,Solar PV,7.37608174
367,2019,92121,Solar PV,5.17007231
368,2019,92122,Solar PV,3.63072783
369,2019,92123,Solar PV,8.33685809
370,2019,92124,Solar PV,4.03671345
371,2019,92126,Solar PV,9.28128256
372,2019,92127,Solar PV,14.75044674
373,2019,92128,Solar PV,7.28068672
374,2019,92129,Solar PV,9.51523071
375,2019,92130,Solar PV,13.94974302
376,2019,92131,Solar PV,11.05906136
377,2019,92132,Solar PV,0.0000071
378,2019,92136,Solar PV,1.15761096
379,2019,92139,Solar PV,3.36345619
380,2019,92145,Solar PV,0.07357532
381,2019,92152,Solar PV,0.0000013
382,2019,92154,Solar PV,9.47169659
383,2019,92158,Solar PV,0.00009338
384,2019,92161,Solar PV,0.00000003
385,2019,92173,Solar PV,2.54077168
386,2019,92179,Solar PV,0.15245918
387,2019,92182,Solar PV,0.03542922
388,2019,92199,Solar PV,0.00012366
389,2019,92536,Solar PV,0.0371603
390,2019,92624,Solar PV,0.41824027
391,2019,92629,Solar PV,1.54337155
392,2019,92651,Solar PV,0.29979653
393,2019,92653,Solar PV,4.94028145
394,2019,92656,Solar PV,0.30071112
395,2019,92672,Solar PV,4.55530719
396,2019,92673,Solar PV,6.39971193
397,2019,92674,Solar PV,0.00000178
398,2019,92675,Solar PV,5.59481948
399,2019,92676,Solar PV,0.00000278
400,2019,92677,Solar PV,5.02373525
401,2019,92679,Solar PV,3.70825079
402,2019,92688,Solar PV,1.40308017
403,2019,92690,Solar PV,0.00000325
404,2019,92691,Solar PV,3.07176645
405,2019,92692,Solar PV,2.72167343
406,2019,92693,Solar PV,0.00000009
407,2019,92694,Solar PV,5.87798508
408,2019,92697,Solar PV,0
409,2020,91901,Solar PV,8.37376219
410,2020,91902,Solar PV,5.48537216
411,2020,91905,Solar PV,0.44263174
412,2020,91906,Solar PV,0.97799641
413,2020,91910,Solar PV,9.67685581
414,2020,91911,Solar PV,8.6755567
415,2020,91913,Solar PV,8.65119944
416,2020,91914,Solar PV,5.9296413
417,2020,91915,Solar PV,5.69609501
418,2020,91916,Solar PV,0.49149052
419,2020,91917,Solar PV,0.19041346
420,2020,91931,Solar PV,0.02581955
421,2020,91932,Solar PV,1.80206541
422,2020,91934,Solar PV,0.05426049
423,2020,91935,Solar PV,5.38225669
424,2020,91941,Solar PV,8.07068504
425,2020,91942,Solar PV,6.6138865
426,2020,91945,Solar PV,3.27827737
427,2020,91948,Solar PV,0.00082125
428,2020,91950,Solar PV,3.57762308
429,2020,91962,Solar PV,0.39441933
430,2020,91963,Solar PV,0.12514678
431,2020,91977,Solar PV,9.1627124
432,2020,91978,Solar PV,2.44294935
433,2020,91980,Solar PV,0.04286925
434,2020,92003,Solar PV,2.52340291
435,2020,92004,Solar PV,2.68344339
436,2020,92007,Solar PV,1.4948629
437,2020,92008,Solar PV,4.93054298
438,2020,92009,Solar PV,13.76829269
439,2020,92010,Solar PV,3.17248716
440,2020,92011,Solar PV,4.18536301
441,2020,92014,Solar PV,3.83164058
442,2020,92019,Solar PV,14.71403707
443,2020,92020,Solar PV,11.63785568
444,2020,92021,Solar PV,13.4837431
445,2020,92024,Solar PV,12.95206028
446,2020,92025,Solar PV,10.34667065
447,2020,92026,Solar PV,11.7804849
448,2020,92027,Solar PV,13.470723
449,2020,92028,Solar PV,20.21649256
450,2020,92029,Solar PV,9.06658718
451,2020,92036,Solar PV,0.72505003
452,2020,92037,Solar PV,10.03131141
453,2020,92040,Solar PV,13.10517111
454,2020,92054,Solar PV,4.4531206
455,2020,92055,Solar PV,1.29416122
456,2020,92056,Solar PV,8.94545755
457,2020,92057,Solar PV,7.94155619
458,2020,92058,Solar PV,2.28992965
459,2020,92059,Solar PV,0.80321672
460,2020,92060,Solar PV,0.05478048
461,2020,92061,Solar PV,2.40256138
462,2020,92064,Solar PV,24.45104585
463,2020,92065,Solar PV,17.26725932
464,2020,92066,Solar PV,0.07257573
465,2020,92067,Solar PV,7.97888942
466,2020,92068,Solar PV,0
467,2020,92069,Solar PV,10.66830183
468,2020,92070,Solar PV,0.15791291
469,2020,92071,Solar PV,14.89747675
470,2020,92072,Solar PV,0.00001352
471,2020,92075,Solar PV,2.50321146
472,2020,92078,Solar PV,9.95466742
473,2020,92081,Solar PV,7.22589987
474,2020,92082,Solar PV,12.17080016
475,2020,92083,Solar PV,4.01240619
476,2020,92084,Solar PV,9.73413203
477,2020,92085,Solar PV,0.0000051
478,2020,92086,Solar PV,0.36732422
479,2020,92091,Solar PV,0.36004449
480,2020,92092,Solar PV,0.00099229
481,2020,92093,Solar PV,0.0000009
482,2020,92096,Solar PV,0.00030928
483,2020,92101,Solar PV,2.93821393
484,2020,92102,Solar PV,2.4472318
485,2020,92103,Solar PV,2.83881767
486,2020,92104,Solar PV,2.69874964
487,2020,92105,Solar PV,4.01560516
488,2020,92106,Solar PV,4.64572092
489,2020,92107,Solar PV,2.20824125
490,2020,92108,Solar PV,3.38355444
491,2020,92109,Solar PV,3.34628814
492,2020,92110,Solar PV,5.2322146
493,2020,92111,Solar PV,8.04505482
494,2020,92112,Solar PV,0.0069345
495,2020,92113,Solar PV,3.5578061
496,2020,92114,Solar PV,7.77439552
497,2020,92115,Solar PV,6.30144313
498,2020,92116,Solar PV,2.39569408
499,2020,92117,Solar PV,6.84025989
500,2020,92118,Solar PV,3.40566878
501,2020,92119,Solar PV,5.18591802
502,2020,92120,Solar PV,8.08359014
503,2020,92121,Solar PV,5.74649176
504,2020,92122,Solar PV,3.98214081
505,2020,92123,Solar PV,8.80826817
506,2020,92124,Solar PV,4.28176176
507,2020,92126,Solar PV,10.13561409
508,2020,92127,Solar PV,16.25787999
509,2020,92128,Solar PV,7.90134398
510,2020,92129,Solar PV,10.43080042
511,2020,92130,Solar PV,15.51531231
512,2020,92131,Solar PV,11.89576371
513,2020,92132,Solar PV,0.00002755
514,2020,92136,Solar PV,1.21883925
515,2020,92139,Solar PV,3.83998233
516,2020,92145,Solar PV,0.07519456
517,2020,92152,Solar PV,0.00000506
518,2020,92154,Solar PV,10.73882916
519,2020,92158,Solar PV,0.00035893
520,2020,92161,Solar PV,0.00000011
521,2020,92173,Solar PV,2.75839808
522,2020,92179,Solar PV,0.18962236
523,2020,92182,Solar PV,0.03544759
524,2020,92199,Solar PV,0.0004753
525,2020,92536,Solar PV,0.03852805
526,2020,92624,Solar PV,0.48752387
527,2020,92629,Solar PV,1.71573339
528,2020,92651,Solar PV,0.3266474
529,2020,92653,Solar PV,5.42834681
530,2020,92656,Solar PV,0.32489553
531,2020,92672,Solar PV,4.96267483
532,2020,92673,Solar PV,7.09350831
533,2020,92674,Solar PV,0.00000692
534,2020,92675,Solar PV,6.35574893
535,2020,92676,Solar PV,0.00001094
536,2020,92677,Solar PV,5.61999106
537,2020,92679,Solar PV,4.07771996
538,2020,92688,Solar PV,1.56716999
539,2020,92690,Solar PV,0.0000126
540,2020,92691,Solar PV,3.50669562
541,2020,92692,Solar PV,2.98277807
542,2020,92693,Solar PV,0.00000036
543,2020,92694,Solar PV,6.65496525
544,2020,92697,Solar PV,0.00000001
545,2021,91901,Solar PV,8.76712665
546,2021,91902,Solar PV,5.87764674
547,2021,91905,Solar PV,0.4524387
548,2021,91906,Solar PV,1.02548159
549,2021,91910,Solar PV,10.43098102
550,2021,91911,Solar PV,9.85504789
551,2021,91913,Solar PV,9.1925447
552,2021,91914,Solar PV,6.2336646
553,2021,91915,Solar PV,6.05323107
554,2021,91916,Solar PV,0.51833278
555,2021,91917,Solar PV,0.19588025
556,2021,91931,Solar PV,0.02644911
557,2021,91932,Solar PV,1.94001341
558,2021,91934,Solar PV,0.06301892
559,2021,91935,Solar PV,5.66984695
560,2021,91941,Solar PV,8.44570887
561,2021,91942,Solar PV,7.14187001
562,2021,91945,Solar PV,3.61723094
563,2021,91948,Solar PV,0.00082125
564,2021,91950,Solar PV,3.82377714
565,2021,91962,Solar PV,0.44164017
566,2021,91963,Solar PV,0.13271693
567,2021,91977,Solar PV,10.0619141
568,2021,91978,Solar PV,2.78975234
569,2021,91980,Solar PV,0.05151895
570,2021,92003,Solar PV,2.67645184
571,2021,92004,Solar PV,2.86263908
572,2021,92007,Solar PV,1.6256275
573,2021,92008,Solar PV,5.68482931
574,2021,92009,Solar PV,14.62444676
575,2021,92010,Solar PV,3.45702795
576,2021,92011,Solar PV,4.52103111
577,2021,92014,Solar PV,4.2056264
578,2021,92019,Solar PV,15.89383378
579,2021,92020,Solar PV,12.68502261
580,2021,92021,Solar PV,14.58548137
581,2021,92024,Solar PV,14.26590719
582,2021,92025,Solar PV,11.33527523
583,2021,92026,Solar PV,12.63252039
584,2021,92027,Solar PV,14.76163826
585,2021,92028,Solar PV,21.7503658
586,2021,92029,Solar PV,9.74598137
587,2021,92036,Solar PV,0.8054958
588,2021,92037,Solar PV,10.77178026
589,2021,92040,Solar PV,13.61494256
590,2021,92054,Solar PV,4.95454386
591,2021,92055,Solar PV,1.29416122
592,2021,92056,Solar PV,9.55198429
593,2021,92057,Solar PV,8.67658654
594,2021,92058,Solar PV,2.45895478
595,2021,92059,Solar PV,0.85083324
596,2021,92060,Solar PV,0.05668506
597,2021,92061,Solar PV,2.45942243
598,2021,92064,Solar PV,26.17107804
599,2021,92065,Solar PV,18.18313503
600,2021,92066,Solar PV,0.07711651
601,2021,92067,Solar PV,8.72547808
602,2021,92068,Solar PV,0
603,2021,92069,Solar PV,11.51689027
604,2021,92070,Solar PV,0.17237453
605,2021,92071,Solar PV,15.89775235
606,2021,92072,Solar PV,0.00002624
607,2021,92075,Solar PV,2.75092664
608,2021,92078,Solar PV,11.34619203
609,2021,92081,Solar PV,7.80501538
610,2021,92082,Solar PV,12.91181585
611,2021,92083,Solar PV,4.33790076
612,2021,92084,Solar PV,10.70708416
613,2021,92085,Solar PV,0.00000993
614,2021,92086,Solar PV,0.39564806
615,2021,92091,Solar PV,0.43280478
616,2021,92092,Solar PV,0.00170891
617,2021,92093,Solar PV,0.00000175
618,2021,92096,Solar PV,0.00060034
619,2021,92101,Solar PV,3.33185348
620,2021,92102,Solar PV,2.74100333
621,2021,92103,Solar PV,2.96796462
622,2021,92104,Solar PV,3.10133981
623,2021,92105,Solar PV,4.52780026
624,2021,92106,Solar PV,4.92439174
625,2021,92107,Solar PV,2.50427731
626,2021,92108,Solar PV,3.71305488
627,2021,92109,Solar PV,3.68011386
628,2021,92110,Solar PV,5.53223466
629,2021,92111,Solar PV,8.59879565
630,2021,92112,Solar PV,0.00714953
631,2021,92113,Solar PV,4.23800615
632,2021,92114,Solar PV,8.72116423
633,2021,92115,Solar PV,6.75325242
634,2021,92116,Solar PV,2.5337453
635,2021,92117,Solar PV,7.56758653
636,2021,92118,Solar PV,3.54085613
637,2021,92119,Solar PV,5.54065108
638,2021,92120,Solar PV,8.73832743
639,2021,92121,Solar PV,6.45913021
640,2021,92122,Solar PV,4.31179673
641,2021,92123,Solar PV,9.19767381
642,2021,92124,Solar PV,4.48653887
643,2021,92126,Solar PV,10.85954976
644,2021,92127,Solar PV,17.66076225
645,2021,92128,Solar PV,8.42569714
646,2021,92129,Solar PV,11.19251676
647,2021,92130,Solar PV,17.11130707
648,2021,92131,Solar PV,12.53392254
649,2021,92132,Solar PV,0.00005361
650,2021,92136,Solar PV,1.24339618
651,2021,92139,Solar PV,4.1472615
652,2021,92145,Solar PV,0.0778904
653,2021,92152,Solar PV,0.00000985
654,2021,92154,Solar PV,11.93317002
655,2021,92158,Solar PV,0.00069671
656,2021,92161,Solar PV,0.00000022
657,2021,92173,Solar PV,3.01610756
658,2021,92179,Solar PV,0.20206854
659,2021,92182,Solar PV,0.03547101
660,2021,92199,Solar PV,0.0009226
661,2021,92536,Solar PV,0.04039107
662,2021,92624,Solar PV,0.56149665
663,2021,92629,Solar PV,1.83720842
664,2021,92651,Solar PV,0.34219772
665,2021,92653,Solar PV,5.80309985
666,2021,92656,Solar PV,0.34101369
667,2021,92672,Solar PV,5.25923575
668,2021,92673,Solar PV,7.61094596
669,2021,92674,Solar PV,0.00001347
670,2021,92675,Solar PV,7.21823093
671,2021,92676,Solar PV,0.00002169
672,2021,92677,Solar PV,6.11562953
673,2021,92679,Solar PV,4.34367981
674,2021,92688,Solar PV,1.70613745
675,2021,92690,Solar PV,0.00002453
676,2021,92691,Solar PV,3.98245887
677,2021,92692,Solar PV,3.17884379
678,2021,92693,Solar PV,0.00000071
679,2021,92694,Solar PV,7.44854766
680,2021,92697,Solar PV,0.00000002
681,2022,91901,Solar PV,9.03810588
682,2022,91902,Solar PV,6.15736952
683,2022,91905,Solar PV,0.45964651
684,2022,91906,Solar PV,1.06378735
685,2022,91910,Solar PV,11.0923279
686,2022,91911,Solar PV,11.05341412
687,2022,91913,Solar PV,9.68886939
688,2022,91914,Solar PV,6.45527264
689,2022,91915,Solar PV,6.37692119
690,2022,91916,Solar PV,0.53502931
691,2022,91917,Solar PV,0.19853173
692,2022,91931,Solar PV,0.0271233
693,2022,91932,Solar PV,2.0793897
694,2022,91934,Solar PV,0.0730711
695,2022,91935,Solar PV,5.8675616
696,2022,91941,Solar PV,8.69634971
697,2022,91942,Solar PV,7.60755198
698,2022,91945,Solar PV,3.91102242
699,2022,91948,Solar PV,0.00082125
700,2022,91950,Solar PV,4.03073083
701,2022,91962,Solar PV,0.48594794
702,2022,91963,Solar PV,0.13974126
703,2022,91977,Solar PV,10.77957634
704,2022,91978,Solar PV,3.12738232
705,2022,91980,Solar PV,0.06750539
706,2022,92003,Solar PV,2.79084422
